CustomerKey,GeographyKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
24693,208,S,F,30000,0,0,Partial College,Clerical,1,1,2-5 Miles,Europe,35,0
24694,126,S,M,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,36,0
24695,223,S,M,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,36,0
24696,138,S,F,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,36,0
24697,255,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,40,1
24698,131,S,M,30000,0,0,High School,Manual,1,1,2-5 Miles,Europe,42,1
24699,269,S,F,20000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,42,0
24700,211,S,M,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,42,1
24701,194,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,42,1
24702,249,S,F,40000,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,Europe,42,1
24703,269,M,M,20000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,43,0
24704,172,M,M,20000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,43,0
24705,252,S,F,30000,0,0,High School,Manual,1,1,2-5 Miles,Europe,43,1
24706,156,S,F,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,43,1
24707,207,S,M,30000,0,0,High School,Manual,1,1,2-5 Miles,Europe,43,1
24708,207,S,M,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,43,1
24709,184,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,42,1
24710,124,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,1-2 Miles,Europe,43,1
24711,138,S,F,40000,1,1,Partial College,Clerical,0,1,0-1 Miles,Europe,43,1
24712,233,M,F,40000,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,43,1
24713,207,S,M,10000,4,0,Partial High School,Manual,0,2,1-2 Miles,Europe,99,0
24714,237,S,F,20000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,43,0
24715,223,S,F,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,44,0
24716,160,M,M,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,43,1
24717,121,S,M,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,44,1
24718,145,S,M,40000,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,44,1
24719,132,M,F,40000,2,2,Partial College,Clerical,1,1,0-1 Miles,Europe,44,0
24720,233,S,F,40000,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,43,0
24721,253,M,F,40000,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,43,0
24722,162,S,M,40000,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,45,0
24723,177,M,F,40000,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,45,1
24724,201,M,M,40000,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,44,0
24725,542,M,F,40000,3,3,Partial College,Clerical,1,0,1-2 Miles,North America,40,0
24726,552,M,F,40000,3,3,Partial College,Clerical,1,1,1-2 Miles,North America,40,0
24727,612,M,F,40000,3,3,Partial College,Clerical,1,2,1-2 Miles,North America,41,0
24728,360,S,F,50000,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,41,0
24729,55,S,M,50000,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,41,0
24730,58,M,M,40000,4,4,Partial College,Clerical,1,1,0-1 Miles,North America,39,0
24731,62,M,M,40000,4,4,Partial College,Clerical,1,1,0-1 Miles,North America,39,0
24732,546,M,M,30000,1,0,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,84,0
24733,52,S,M,80000,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,49,0
24734,612,S,M,80000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,48,1
24735,307,S,F,80000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,49,1
24736,543,S,F,20000,3,0,Partial High School,Clerical,1,2,1-2 Miles,North America,61,0
24737,633,S,F,20000,3,0,Partial High School,Clerical,1,2,1-2 Miles,North America,60,0
24738,325,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,60,1
24739,343,M,M,40000,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,61,1
24740,609,S,F,20000,3,0,Partial High School,Clerical,0,2,1-2 Miles,North America,60,0
24741,644,S,F,20000,3,0,Partial High School,Clerical,0,2,0-1 Miles,North America,60,0
24742,316,S,F,30000,1,0,High School,Clerical,0,2,1-2 Miles,North America,60,0
24743,641,S,F,30000,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,59,0
24744,49,M,M,30000,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,59,0
24745,352,S,F,30000,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,58,0
24746,52,S,M,20000,2,1,Partial High School,Clerical,1,2,1-2 Miles,North America,58,0
24747,300,S,M,20000,2,1,Partial High School,Clerical,1,2,1-2 Miles,North America,58,0
24748,50,M,M,20000,2,1,Partial High School,Clerical,1,2,0-1 Miles,North America,58,0
24749,311,M,M,20000,2,1,Partial High School,Clerical,1,2,1-2 Miles,North America,57,0
24750,352,M,F,20000,2,1,Partial High School,Clerical,1,2,1-2 Miles,North America,57,0
24751,616,M,F,30000,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,58,0
24752,609,S,M,30000,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,56,1
24753,316,S,M,30000,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,57,1
24754,383,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,56,1
24755,59,M,M,40000,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,57,0
24756,329,M,M,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,57,1
24757,41,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,57,1
24758,623,M,F,40000,2,0,Partial College,Clerical,0,1,0-1 Miles,North America,55,0
24759,68,S,F,40000,2,0,Partial College,Clerical,0,1,1-2 Miles,North America,56,1
24760,553,S,M,40000,2,0,Partial College,Clerical,1,1,1-2 Miles,North America,56,1
24761,307,S,M,40000,2,0,Partial College,Clerical,1,1,1-2 Miles,North America,56,1
24762,612,S,M,50000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,43,1
24763,66,S,M,40000,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,41,0
24764,616,M,F,40000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,42,1
24765,637,S,F,40000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,42,0
24766,642,M,M,40000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,42,0
24767,644,M,F,40000,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,42,0
24768,310,M,M,40000,1,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,41,0
24769,310,S,M,40000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,42,0
24770,374,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,41,1
24771,52,M,M,50000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,43,0
24772,347,M,M,50000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,43,0
24773,69,M,F,70000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,44,0
24774,548,S,M,70000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,44,0
24775,310,M,F,70000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,43,0
24776,361,M,F,70000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,43,0
24777,355,M,M,70000,1,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,44,0
24778,52,M,M,70000,1,1,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,43,1
24779,627,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,44,1
24780,631,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,44,1
24781,41,M,F,50000,1,1,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,42,1
24782,300,M,F,60000,1,0,Graduate Degree,Skilled Manual,1,0,2-5 Miles,North America,43,1
24783,307,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0,2-5 Miles,North America,43,1
24784,335,S,F,70000,1,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,43,1
24785,623,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,0-1 Miles,North America,45,1
24786,60,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,45,1
24787,634,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,44,1
24788,614,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,44,1
24789,300,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,45,1
24790,301,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,45,1
24791,612,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,45,1
24792,310,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,44,1
24793,336,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,45,1
24794,552,M,M,60000,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,45,1
24795,539,M,F,60000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,45,1
24796,338,M,F,60000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,45,1
24797,611,S,M,60000,2,2,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,45,1
24798,609,S,M,60000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,46,1
24799,308,S,M,60000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,45,1
24800,609,S,M,60000,1,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,44,1
24801,635,S,M,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,1
24802,326,S,M,70000,3,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,1
24803,543,M,F,40000,4,4,High School,Skilled Manual,1,3,10+ Miles,North America,46,0
24804,310,M,F,70000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,46,1
24805,49,M,F,40000,5,5,High School,Skilled Manual,1,2,2-5 Miles,North America,47,0
24806,299,M,F,70000,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,45,1
24807,307,M,F,70000,4,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,45,1
24808,334,M,M,70000,4,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,45,1
24809,348,M,F,70000,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,45,1
24810,360,M,F,50000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,48,1
24811,325,S,F,50000,2,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,48,1
24812,307,M,M,80000,3,3,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,49,0
24813,311,M,M,80000,3,3,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,48,0
24814,614,S,M,60000,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,49,1
24815,307,S,F,70000,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,49,1
24816,51,M,F,60000,2,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,45,0
24817,66,M,F,60000,2,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,45,1
24818,612,M,F,70000,5,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,1
24819,618,M,M,70000,5,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,1
24820,627,M,M,70000,5,5,Graduate Degree,Professional,1,2,2-5 Miles,North America,45,0
24821,648,M,F,70000,5,5,Graduate Degree,Professional,1,2,0-1 Miles,North America,45,0
24822,310,M,F,70000,5,5,Graduate Degree,Professional,1,3,10+ Miles,North America,46,0
24823,310,M,M,70000,5,5,Graduate Degree,Professional,1,3,10+ Miles,North America,46,0
24824,59,S,F,40000,0,0,Bachelors,Professional,1,1,2-5 Miles,North America,50,1
24825,68,M,F,50000,3,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,50,0
24826,611,M,M,50000,3,3,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,50,0
24827,331,M,M,50000,3,3,Bachelors,Skilled Manual,1,3,10+ Miles,North America,50,0
24828,299,S,F,60000,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,50,1
24829,325,M,M,60000,0,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,50,0
24830,612,M,F,60000,0,0,Graduate Degree,Professional,1,1,2-5 Miles,North America,50,0
24831,383,S,M,60000,0,0,Graduate Degree,Professional,1,1,2-5 Miles,North America,50,1
24832,55,M,F,60000,0,0,Graduate Degree,Professional,0,1,0-1 Miles,North America,50,1
24833,199,S,F,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,47,1
24834,129,M,F,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,47,1
24835,243,S,M,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,46,1
24836,208,S,F,10000,4,0,Partial College,Manual,0,2,0-1 Miles,Europe,90,0
24837,147,S,M,130000,2,4,Partial College,Professional,0,2,0-1 Miles,Europe,57,1
24838,162,S,M,130000,3,4,Partial College,Professional,0,3,5-10 Miles,Europe,58,0
24839,123,S,F,120000,3,4,High School,Professional,0,4,5-10 Miles,Europe,59,0
24840,236,M,M,120000,3,4,Partial High School,Professional,0,4,5-10 Miles,Europe,58,0
24841,215,M,M,90000,2,1,High School,Professional,1,2,2-5 Miles,Europe,59,1
24842,225,S,F,90000,3,2,High School,Professional,0,1,2-5 Miles,Europe,60,0
24843,175,M,M,130000,3,4,Partial College,Professional,0,3,5-10 Miles,Europe,60,0
24844,186,S,F,70000,5,1,High School,Professional,1,2,10+ Miles,Europe,71,0
24845,184,M,M,70000,5,1,High School,Professional,1,2,2-5 Miles,Europe,70,0
24846,142,S,F,80000,5,0,Bachelors,Management,0,2,2-5 Miles,Europe,71,0
24847,241,M,F,130000,3,4,Bachelors,Management,1,3,0-1 Miles,Europe,71,1
24848,163,M,M,70000,5,1,High School,Professional,1,3,10+ Miles,Europe,70,0
24849,224,M,F,100000,2,3,Bachelors,Management,0,4,2-5 Miles,Europe,69,0
24850,177,M,M,120000,4,5,Bachelors,Management,1,1,10+ Miles,Europe,69,1
24851,229,M,F,130000,4,4,Partial College,Professional,1,4,0-1 Miles,Europe,69,0
24852,273,M,F,170000,4,4,Bachelors,Management,1,3,0-1 Miles,Europe,69,1
24853,279,S,M,80000,4,2,Partial College,Professional,1,1,10+ Miles,Europe,61,0
24854,120,S,F,110000,3,4,Partial College,Professional,1,4,10+ Miles,Europe,61,0
24855,133,S,F,130000,3,4,Partial College,Professional,0,4,0-1 Miles,Europe,61,0
24856,176,M,F,130000,3,4,Partial College,Professional,0,4,5-10 Miles,Europe,61,0
24857,236,M,F,130000,3,4,High School,Professional,1,4,0-1 Miles,Europe,61,0
24858,243,M,M,130000,3,4,High School,Professional,1,4,0-1 Miles,Europe,61,0
24859,245,S,M,130000,3,5,High School,Professional,0,0,5-10 Miles,Europe,60,0
24860,278,S,M,170000,0,5,Partial High School,Professional,0,2,0-1 Miles,Europe,60,1
24861,220,M,F,90000,4,2,Partial College,Professional,1,2,2-5 Miles,Europe,62,0
24862,205,M,F,100000,3,4,Bachelors,Management,0,3,2-5 Miles,Europe,62,0
24863,179,S,M,100000,3,4,Bachelors,Management,0,4,2-5 Miles,Europe,62,0
24864,163,M,M,90000,4,1,Partial College,Professional,1,2,10+ Miles,Europe,63,0
24865,261,S,F,160000,4,5,Bachelors,Management,0,2,10+ Miles,Europe,62,1
24866,193,M,M,80000,4,1,High School,Professional,1,3,10+ Miles,Europe,64,0
24867,134,S,F,90000,4,1,High School,Professional,1,3,10+ Miles,Europe,64,0
24868,244,M,M,130000,4,5,High School,Professional,1,3,0-1 Miles,Europe,63,1
24869,257,M,M,130000,4,5,High School,Professional,0,3,10+ Miles,Europe,64,0
24870,262,M,F,150000,4,5,Bachelors,Management,1,3,0-1 Miles,Europe,64,1
24871,226,S,F,90000,4,1,High School,Management,0,3,5-10 Miles,Europe,65,0
24872,204,S,F,90000,4,1,High School,Management,1,3,10+ Miles,Europe,64,0
24873,173,S,F,110000,4,5,Partial College,Management,0,2,10+ Miles,Europe,65,1
24874,219,M,F,90000,4,1,High School,Management,0,3,5-10 Miles,Europe,66,0
24875,141,S,M,90000,4,1,High School,Management,1,3,10+ Miles,Europe,66,0
24876,178,S,M,130000,4,5,High School,Management,0,4,10+ Miles,Europe,66,0
24877,222,M,F,80000,5,1,High School,Management,1,4,10+ Miles,Europe,67,0
24878,210,M,F,90000,4,1,High School,Management,1,3,10+ Miles,Europe,67,0
24879,170,M,F,90000,4,1,Partial High School,Skilled Manual,1,4,10+ Miles,Europe,67,0
24880,233,M,F,110000,4,5,High School,Management,1,3,10+ Miles,Europe,67,0
24881,268,M,F,150000,4,5,High School,Management,1,4,0-1 Miles,Europe,67,0
24882,189,M,F,90000,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,Europe,67,0
24883,166,S,F,100000,4,5,Partial High School,Professional,0,1,5-10 Miles,Europe,68,1
24884,12,M,F,60000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,40,0
24885,36,S,M,60000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,39,0
24886,19,S,F,60000,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,40,0
24887,30,S,M,70000,0,0,Bachelors,Professional,0,2,5-10 Miles,Pacific,40,1
24888,35,S,M,70000,0,0,Bachelors,Professional,0,2,5-10 Miles,Pacific,40,1
24889,4,M,F,70000,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,39,1
24890,36,S,F,70000,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,39,0
24891,20,S,F,70000,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,39,0
24892,20,S,M,70000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,40,0
24893,36,S,M,60000,0,0,Bachelors,Professional,0,4,2-5 Miles,Pacific,41,0
24894,18,S,M,70000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,41,0
24895,2,M,M,70000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,40,0
24896,27,S,F,80000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,40,0
24897,17,M,M,80000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,41,0
24898,29,S,F,80000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,41,0
24899,11,S,M,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,0
24900,11,S,F,90000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,41,1
24901,10,S,M,110000,0,5,Partial College,Management,0,3,10+ Miles,Pacific,41,1
24902,40,S,F,90000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,42,1
24903,24,S,F,90000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,1
24904,31,M,F,90000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,41,1
24905,10,M,F,90000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,41,1
24906,15,S,F,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,43,0
24907,31,M,F,100000,0,5,High School,Management,1,2,10+ Miles,Pacific,42,1
24908,21,S,M,90000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,43,1
24909,16,M,M,100000,0,5,High School,Management,0,3,10+ Miles,Pacific,42,1
24910,15,M,M,100000,0,5,High School,Management,1,3,10+ Miles,Pacific,43,1
24911,21,S,M,80000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,44,0
24912,34,S,F,110000,0,5,High School,Management,0,3,10+ Miles,Pacific,42,1
24913,17,M,F,90000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,44,1
24914,37,M,F,90000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,43,1
24915,25,S,M,100000,0,5,High School,Management,1,3,10+ Miles,Pacific,44,1
24916,24,S,F,90000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,44,1
24917,28,S,M,90000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,45,1
24918,38,S,M,90000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,45,1
24919,23,M,M,100000,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,45,1
24920,35,M,F,110000,0,5,High School,Management,1,4,10+ Miles,Pacific,44,1
24921,11,S,M,120000,0,5,Partial High School,Professional,0,4,10+ Miles,Pacific,45,1
24922,31,M,F,120000,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,45,1
24923,12,M,F,120000,0,5,Partial High School,Professional,0,4,10+ Miles,Pacific,45,1
24924,31,M,M,110000,0,5,High School,Management,0,4,10+ Miles,Pacific,44,1
24925,307,S,M,30000,4,0,High School,Professional,0,2,1-2 Miles,North America,66,0
24926,315,S,M,30000,4,0,High School,Professional,0,2,1-2 Miles,North America,66,0
24927,626,S,F,30000,4,0,High School,Professional,0,2,1-2 Miles,North America,67,0
24928,339,S,M,30000,4,0,High School,Professional,0,2,1-2 Miles,North America,67,0
24929,633,S,M,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,67,0
24930,338,M,F,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,67,0
24931,642,S,F,40000,4,0,High School,Professional,1,2,5-10 Miles,North America,78,0
24932,348,M,M,40000,4,0,High School,Professional,1,2,5-10 Miles,North America,78,0
24933,301,S,F,50000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,78,0
24934,312,S,F,50000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,78,0
24935,311,S,M,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,77,0
24936,546,M,M,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,77,0
24937,612,S,F,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,75,0
24938,638,M,F,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,76,0
